author,title,isbn,dept_course
SMITH,THEORY OF MORAL SENTIMENTS,9780865970120,"['ECON 496', 'ECON 827']"
SMITH,TRANSITION TO ADVANCED MATH.,9781285463261,['MATH 290']
SMITH,TREASURY OF SCALES F/BAND+ORCHESTRA,9780769215945,"['MUSI 113', 'MUSI 213']"
SMITH,WILEY-BLACKWELL HDBK.OF CHILDHOOD...,9781118571866,['PSYC 669']
SMITH,WORLD'S RELIGIONS-50TH ANNIV.ED.,9780061660184,['RELI 100']
SMUTNY,"DIFFERENTIATING FOR YOUNG CHILD,PREK-3",9781412975568,['ECED 503']
SNELL,INSTRUCT.OF STUD.W/SEVERE..(LL)W/ACCESS,9780134043388,['EDSE 661']
SNIJDERS,MULTILEVEL ANALYSIS,9781849202015,['EDRS 830']
SNOWDEN,"TERRORISM:RESEARCH,READINGS,+REALITIES",9780131173736,['CRIM 475']
SNOWDON,AGING WITH GRACE,9780553380927,"['NEUR 461', 'PSYC 461', 'PSYC 592']"
SNYDER,MOLECULAR GENETICS OF BACTERIA,9781555816278,['BIOL 405']
SNYDER,MYTHS OF EMPIRE,9780801497643,['GOVT 744']
SNYDER,SPEAKING OUR MINDS,9781932529500,"['NEUR 461', 'PSYC 461', 'PSYC 592']"
SOLLECITO,CONTINS QUALITY IMPROV/HLTH CARE+IMPLMNT,9781284133011,['HAP 686']
SOLLECITO,MCLAUGHLIN...IMPROV.IN HEALTH CARE,9780763781545,['HAP 686']
SOLOMANS,CHEM 313:ORGANIC CHEM V1+WLYPLS+CTLST,9781119003458,['CHEM 313']
SOLOMONS,ORGANIC CHEMISTRY V.1,9781118978887,['CHEM 313']
SOLOMONS,ORGANIC CHEMISTRY V.2,9781118978870,['CHEM 314']
SOLOMONS,ORGANIC CHEMISTRY WILEY PLUS ACCESS >C<,9781118850107,"['CHEM 313', 'CHEM 314']"
SOLOMONS,ORGANIC CHEMISTRY-STD.GDE.+SOL.MAN.,9781118147900,"['CHEM 313', 'CHEM 314']"
SOLOVE,UNDERSTANDING PRIVACY,9780674035072,['CRIM 460']
SOLZHENITSYN,ONE DAY IN LIFE OF IVAN DENISOVICH,9780451228147,"['HIST 535', 'HIST 615', 'HIST 635']"
SONTAG,ILLNESS AS METAPHOR+AIDS+ITS METAPHORS,9780312420130,"['COMM 690', 'COMM 890', 'HNRS 131']"
SOPHOCLES,"ANTIGONE,OEDIPUS THE KING,ELECTRA",9780199537174,['CLAS 350']
SOPHOCLES,ANTIGONE-UNABRIDGED,9780486278049,['PHIL 253']
SOPHOCLES,OEDIPUS REX-UNABRIDGED,9780486268774,['PHIL 253']
SOPHOCLES,SOPHOCLES I (ED:GRENE),9780226311517,['PHIL 253']
SOPOCLES,TWO FACES OF OEDIPUS,9780801473975,['CLAS 350']
SOROKIN,QUEUE,9781590172742,['HIST 329']
SOUSA,DIFFERENTIATION+BRAIN,9781935249597,['EDCI 790']
SOWELL,BASIC ECONOMICS,9780465060733,['ECON 306']
SOYINKA,AKE:YEARS OF CHILDHOOD,9780679725404,['ENGH 309']
SOYINKA,DEATH+THE KING'S HORSEMAN,9780393322996,['HNRS 230']
SPANDEL,"CREATING WRITERS:6 TRAITS,PROCESS...",9780132944106,"['EDCI 479', 'EDCI 669']"
SPARKS,PATIENT PROVIDER INTERACTION,9780745645377,['COMM 720']
SPARKS,TWO PRINCES OF CALABAR,9780674032057,"['HIST 387', 'HIST 535', 'HIST 615', 'HIST 635']"
SPARROW,WARFARE STATE,9780199930357,['HIST 623']
SPATH,INTRO.TO HEALTHCARE QUALITY MANAGEMENT,9781567935936,['HAP 430']
SPEAKWORKS,GOREACT (30 MINS)-ACCESS CODE,9781611650112,"['EDSE 115', 'EDSE 515']"
SPECK,WALKABLE CITY,9780865477728,['GGS 415']
SPENCE,INFORMATION VISUALIZATION,9783319073408,['IT 415']
SPICELAND,INTERMEDIATE ACCT.(LL)W/AIR...-W/ACCESS,9781259542848,"['ACCT 331', 'ACCT 332']"
SPICELAND,INTERMEDIATE ACCT.-CONNECT PLUS ACCESS,9780077832810,"['ACCT 331', 'ACCT 332']"
SPICELAND,INTERMEDIATE ACCT.-W/AIR FRANCE REPORT,9781259546235,"['ACCT 331', 'ACCT 332']"
SPICELAND,INTERMEDIATE ACCT-STUDY GUIDE V.2,9781308595481,['ACCT 332']
SPICELAND,INTERMEDIATE ACCT-W/AIR FR.+CONN.ACCESS,9781259546860,"['ACCT 331', 'ACCT 332']"
SPICELAND,INTERMEDIATER ACCT-STUDY GUIDE V.1,9781308609393,['ACCT 331']
SPIEGELMAN,COMPLETE MAUS:SURVIVOR'S TALE...,9780679406419,"['ENGH 202', 'HIST 535', 'HIST 615', 'HIST 635']"
SPIEGELMAN,MAUS:SURVIVOR'S TALE I,9780394747231,"['ENGH 201', 'ENGH 302', 'HIST 100']"
SPIEGELMAN,MAUS:SURVIVOR'S TALE II,9780679729778,"['ENGH 201', 'ENGH 302', 'HIST 100']"
SPIEGELMAN,MAUS:SURVIVOR'S TALE-VOL.I+II,9780679748403,['ENGH 201']
SPILKER,TAX.OF IND.+BUS.ENT.2016,9781259334870,['ACCT 351']
SPILKER,TAX.OF IND.+BUS.ENT.2016-ACCESS,9781259419843,['ACCT 351']
SPILKER,TAX.OF IND.+BUS.ENT.2016-W/ACCESS,9781259602146,['ACCT 351']
SPILKER,TAXATION OF IND.2016-CD (SW),9781259415470,['ACCT 351']
SPILKER,TAXATN/IND&BUS ENT LL E/CNCTPLS+TAXACT,9781259625855,['ACCT 351']
SPILKER,TAXATN/INDVDLS&BUS ENT W/CNCTPLS+TAXACT,9781259626470,['ACCT 351']
SPRAGUE,FEMINIST METHODOLOGIES F/CRITICAL...,9780759109032,"['SOCI 395', 'SOCI 633', 'WMST 411', 'WMST 611']"
SPRING,AMERICAN EDUCATION,9781138850934,"['EDLE 803', 'EDUC 542']"
SPRING,POLITICS OF AMERICAN EDUCATION,9780415884402,['EDUC 303']
SPUNGIN,WHEN YOU HAVE A VIS.IMPAIRED..(1 COPY),9780891283935,"['EDSE 411', 'EDSE 511']"
SRIRAMESH,GLOBAL PUBLIC RELATIONS HANDBOOK,9780415995146,['COMM 716']
ST.ONGE,INTERACTION:LANGUE ET CULTURE,9781133311249,['FREN 250']
STACK,ALL OUR KIN,9780061319822,['CULT 860']
STAGG,WAR OF 1812:CONFLICT FOR A CONTINENT,9780521726863,['HIST 389']
STAKE,ART OF CASE STUDY RESEARCH,9780803957671,['EDRS 826']
STAKE,MULTIPLE CASE STUDY ANALYSIS,9781593852481,['EDRS 826']
STALICK,CHEM 104: CHEMISTRY FOR A MODERN SOCIETY,9781506642505,['CHEM 104']
STALLING,YINGELISHI,9781933996233,['ENGH 608']
STALLINGS,CRYPTOGRAPHY+NETWORK SECURITY-W/ACCESS,9780133354690,"['CS 468', 'IT 466', 'TCOM 561']"
STALLINGS,NETWORK SECURITY ESSENTIALS-W/ACCESS,9780133370430,['IT 366']
STANDAGE,HISTORY OF THE WORLD IN 6 GLASSES,9780802715524,"['HIST 100', 'HIST 125']"
STANFIELD,INTRO.TO HEALTH PROFESSIONS-TEXT,9781449600556,['HAP 201']
STANFORD,ETHICS F/HEALTH PROFESSIONAL-W/ACCESS,9781449689605,['HAP 310']
STANHOPE,"PUBLIC HEALTH NURSING,REVISED REPRINT",9780323241731,"['NURS 434', 'NURS 440', 'NURS 466']"
STARKEY,CREATIVE WRITING:FOUR GENRES IN BRIEF,9781457611568,['ENGH 396']
STARR,AMERICAN POPULAR MUSIC-W/ACCESS CODE,9780199859115,['MUSI 102']
STATSKY,INTRO.TO PARALEGALISM,9781285449050,"['PLGL 101', 'PLGL 104', 'PLGL 400']"
STEARNS,EDUCATING GLOBAL CITIZENS IN COLLEGES..,9780415990240,"['CTCH 792', 'HIST 535']"
STEARNS,GLOBALIZATION IN WORLD HISTORY,9780415779180,['HIST 387']
STEARNS,GUIDING THE AMERICAN UNIVERSITY,9781138889279,['CTCH 621']
STEARNS,"WORLD HISTORY IN BRIEF,COMB.VOLUME",9780134056838,['HIST 125']
STEARNS,"WORLD HISTORY IN BRIEF,V.2:SINCE 1450",9780134056821,['HIST 125']
STEELE,STOCHASTIC CALCULUS+FINANCIAL APPL.,9781441928627,['MATH 674']
STEGER,GLOBALIZATION:VERY SHORT INTRODUCTION,9780199662661,"['GLOA 101', 'GOVT 101']"
STEIN,ESSENTIALS FOR BLENDED LEARNING,9780415636162,['EDIT 767']
STEIN,TENDER BUTTONS,9780486298979,['ENGH 346']
STEINBERG,ADOLESCENCE,9780073532110,['PSYC 314']
STEINBERG,ADOLESCENCE (LOOSELEAF),9780077798291,['PSYC 314']
STEINBERG,INTRO. TO COMP.SYSTEMS-EBOOK ONLY >IC<,9781465285270,['IT 104']
STEINBERG,INTRO.TO COMPUTER INFORMATION SYSTEMS,9780757551918,['IT 191']
STEPHENS,HISTORY OF NEWS,9780195189919,['COMM 455']
STEPHENSON,BROADCAST ANNOUNCING WORKTEXT,9780240818603,['COMM 356']
STEVENS,ADVANCED PROG.IN UNIX ENVIRONMENT,9780321637734,['CS 531']
STEVENS,ENGINEERING MEGA-SYSTEMS,9781420076660,['SYST 508']
STEVENS,HARMONIUM,9780571207794,['ENGH 346']
STEWART,AMERICAN CULTURAL PATTERNS,9781877864018,['MGMT 461']
STEWART,ANALYZING CONGRESS,9780393935066,"['ECON 496', 'GOVT 307']"
STEWART,BGP4:INTER-DOMAIN ROUTING IN INTERNET,9780201379518,['TCOM 515']
STIGLITZ,ECON.OF PUBLIC SECTOR,9780393925227,['ECON 309']
STILLMAN,PUBLIC ADMINISTRATION:CONCEPTS+CASES,9780618993017,"['GOVT 351', 'PUAD 502']"
STINE,AIDS UPDATE 2014,9780073527680,['BIOL 301']
STOCK,INTRO.TO ECONOMETRICS,9780138009007,['ECON 345']
STOKER,DRACULA,9780141325668,['ENGH 202']
STOKES,WALLS CAME TUMBLING DOWN,9780199732630,['HIST 499']
STOKSTAD,"ART HISTORY,V.I",9780205873487,['ARTH 200']
STOKSTAD,"ART HISTORY,V.I (LOOSELEAF)",9780205938407,['ARTH 200']
STOKSTAD,"ART HISTORY,V.II",9780205877577,['ARTH 201']
STOKSTAD,"ART HISTORY,V.II (LOOSELEAF)",9780205938445,['ARTH 201']
STONE,SCHOOL COUNSELING PRINCIPLES:ETHICS+LAW,9781929289417,['EDCD 611']
STONE-MILLER,ART OF THE ANDES,9780500204153,['ARTH 204']
STOREY,WRITING HISTORY,9780199830046,['HIST 499']
STOREY,WRITING HISTORY,9780190238940,['HIST 711']
STORRS,SECOND RED SCARE+UNMAKING OF NEW DEAL..,9780691166742,['HIST 623']
STORTI,FIGURING FOREIGNERS OUT,9781877864704,['AE 072']
STRACHAN,CHANGING CHARACTER OF WAR,9780199688005,['GOVT 745']
STRAHLER,INTRODUCING PHYS.GEOGRAPHY,9781118396209,['GGS 102']
STRAHLER,INTRODUCING PHYS.GEOGRAPHY (LOOSELEAF),9781118291931,['GGS 102']
STRAUSS,LIVING CONSTITUTION,9780195377279,['GOVT 422']
STRAYER,WAYS OF THE WORLD:BRF.GLOBAL..COMBINED,9780312444433,['HIST 125']
STREMLAU,SUSTAINING THE CHEROKEE FAMILY,9780807872048,['HIST 615']
STRICKLAND,ANNOTATED ARCH,9780740710247,['ARTH 103']
STROME,HEALTHCARE ANALYTICS F/QUALITY+...,9781118519691,"['BENG 322', 'IT 322']"
STROSS,ACCELERANDO,9780441014156,['ENGH 308']
STROSS,HALTING STATE,9780441016075,['ENGH 826']
STRUB,PERVERSION FOR PROFIT,9780231148870,['HIST 623']
STRUNK,ELEMENTS OF STYLE,9780205309023,"['ECON 309', 'HNRS 353']"
STUDER GROUP,NURSE LEADER HANDBOOK:ART+SCIENCE OF...,9780984079421,['NURS 768']
STURKEN,TOURISTS OF HISTORY,9780822341222,['HIST 679']
SUBAGIO,LEARNING CONSTRUCT 2,9781784397678,['GAME 210']
SUCHOCKI,CONCEPTUAL CHEMISTRY-TEXT,9780321804419,"['CHEM 102', 'CHEM 104']"
SUE,COUNSELING THE CULTURALLY DIVERSE,9781118022023,['EDCD 660']
SUGRUE,ORIGINS OF URBAN CRISIS,9780691162553,['HIST 623']
SUISMAN,SELLING SOUNDS,9780674064041,['HIST 711']
SULLIVAN,ENGINEERING ECONOMY-MYENGINEERINGLAB,9780133455342,['CEIE 301']
SULLIVAN,ENGINEERING ECONOMY-TEXT,9780133439274,['CEIE 301']
SULLIVAN,ENGINEERING ECONOMY-W/ENGINEERINGLAB,9780133750218,['CEIE 301']
SULLIVAN,GOOD QUESTIONS F/MATH TEACHING K-6,9780941355513,['EDCI 552']
SULLIVAN,MATH 104/105:PRECALC: ..+MYMATNLAB >CI<,9781323137970,"['MATH 104', 'MATH 105']"
SULLIVAN,MINISTRY OF PRESENCE,9780226779751,['GOVT 520']
SURETTE,"MEDIA,CRIME+CRIMINAL JUSTICE",9781285459059,['CRIM 490']
SUSKIND,DIE GESCHICHTE VON HERRN SOMMER,9783257226645,['GERM 250']
SUZUKI,NURTURED BY LOVE,9780874875843,['MUSI 251']
SVOBODA,PRAKRITI:YOUR AYURVEDIC CONSTITUTION,9780965620833,['RELI 341']
SWAIN,GENDER-TOURISM-FUN?,9781882345397,['TOUR 311']
SWANSON,CRIMINAL INVESTIGATION,9780078111525,['CRIM 410']
SWARBROOKE,SUSTAINABLE TOURISM MANAGEMENT,9780851993140,['TOUR 340']
SWEET,"DOMINGOS ALVARES,AFRICAN HEALING",9781469609751,"['HIST 535', 'HIST 615', 'HIST 635']"
SWENSON,ASHTANGA YOGA:PRACTICE MANUAL,9781891252082,"['PHED 129', 'PHED 130']"
SWIFT,ENGH 302 COURSEPACK >C<,9781506641850,['ENGH 302']
SYKES,HANDBOOK OF EDUCATION POLICY RESEARCH,9780415989923,['EDUC 870']
SYMMES,CHASING CHE,9780375702655,['GGS 316']
SZAFRAN,MICROSCALE INORGANIC CHEMISTRY,9780471619963,['CHEM 445']
TABACHNICK,USING MULTIVARIATE STATISTICS,9780205849574,"['NURS 805', 'PSYC 756']"
TAKAKI,DIFFERENT MIRROR,9780316022361,['EDUC 537']
TALMADGE,DICTATOR'S ARMY,9781501700293,['GOVT 540']
TAMIR,LIBERAL NATIONALISM,9780691001746,['GOVT 741']
TAN,INTRODUCTION TO DATA MINING,9780321321367,['CS 584']
TANENBAUM,DISTRIBUTED SYSTEMS:PRIN.+PARADIGMS,9780132392273,['SWE 622']
TANNER,VISUALIZING LIFESPAN LL W/LEARNING SPACE,9780470921753,['PSYC 211']
TANNER,VISUALIZING LIFESPAN-WILEYPLUS LRN SPACE,9781118992678,['PSYC 211']
TANNER,VISUALIZING THE LIFESPAN (LOOSELEAF),9780470917794,['PSYC 211']
TANZI,DECODING DARKNESS,9780738205267,"['NEUR 461', 'PSYC 461', 'PSYC 592']"
TARNOFF,COMPUTER ORGANIZATION+DESIGN FUNDAMEMNTS,9781411636903,['IT 105']
TART,WAKING UP,9780595196647,['NCLC 455']
TATAR,ANNOTATED CLASSIC FAIRY TALES,9780393051636,['ENGH 526']
TATAR,HARD FACTS OF GRIMMS'FAIRY TALES-EXP.,9780691114699,['ENGH 681']
TAUBES,POLITICAL THEOLOGY OF PAUL,9780804733458,"['GOVT 327', 'GOVT 731']"
TAUSSIG,DEVIL+COMMODITY FETISHISM IN SOUTH AM.,9780807871331,"['ANTH 490', 'ANTH 536']"
TAVANI,CS 306:ETHICS&TECHN FORM 4TH ED.-EBK,9781119256847,['CS 306']
TAVANI,CS 306:ETHICS&TECHNOLOGY FROM 4TH ED.,9781119256816,['CS 306']
TAVANI,ETHICS+TECHNOLOGY,9781118281727,['CS 306']
TAYLOR,CIVIL WAR OF 1812,9780679776734,['HIST 620']
TAYLOR,IF WE MUST DIE,9780807134429,['HIST 387']
TAYLOR,INTRO.TO MANAGEMENT SCIENCE,9780133778847,['OM 352']
TEBEAUX,ESSENTIALS OF TECHNICAL COMMUNICATION,9780199379996,['ENGH 388']
TEDFORD,FREEDOM OF SPEECH IN UNITED STATES,9781891136313,['COMM 454']
TEDLOCK,POPOL VUH-REVISED+EXPANDED,9780684818450,['RELI 235']
TEITELBAUM,ESSENTIALS OF HEALTH...-W/SUPPLMENT,9781284110067,"['GCH 645', 'HAP 742']"
TELLIS,STRATEGIC ASIA 2015-2016,9781939131416,['GOVT 322']
TEMPEL,ACHIEVING EXCELLENCE IN FUNDRAISING,9780470551738,['NCLC 431']
TEMPLE,ALL CHILDREN READ-TEXT,9780133066821,['EDRD 301']
TERKEL,HARD TIMES,9781565846562,['HIST 610']
TERRY,BLOODS,9780345311979,['HIST 336']
TERWIESCH,INNOVATION TOURNAMENTS,9781422152225,['MBA 730']
TESOL,PREK-12 ENG.LANG.PROFICIENCY STANDARD,9781931185318,['EDCI 519']
THALER,ONLY EKG BOOK YOU'LL EVER NEED,9780781716673,['NURS 749']
THALER,WINNER'S CURSE:PARADOXES+ANOMALIES...,9780691019345,['ECON 812']
THELIN,HISTORY OF AMERICAN HIGHER EDUCATION,9781421402673,['CTCH 621']
THIONG'O,IN THE HOUSE OF THE INTERPRETER,9781101910511,['ENGH 309']
THOMAS,"MONEY,BANKING+FINANCIAL MARKETS",9780324176735,['ECON 310']
THOMAS,"SCRIPT ANALYSIS F/ACTORS,DIRECTORS...",9780415663250,['THR 496']
THOMBS,INTRO.TO ADDICTIVE BEHAVIORS,9781462510689,"['PSYC 461', 'PSYC 592']"
THOMPSON,MAKING OF THE ENGLISH WORKING CLASS,9780394703220,['HIST 610']
THOMPSON,MAKING THE TEAM:GUIDE FOR MANAGERS,9780132968089,"['MGMT 464', 'PSYC 467']"
THOMSON,CAMBRIDGE COMPANION TO BRECHT,9780521673846,['ENGH 455']
THOMSON,DATA ANAL.METHODS IN PHYS.OCEANOGRAPHY,9780123877826,['GGS 754']
THORNTON,KONGOLESE SAINT ANTHONY,9780521596497,"['HIST 535', 'HIST 615', 'HIST 635']"
THRUSH,NATIVE SEATTLE,9780295988122,['HIST 615']
TICKTIN,CASUALTIES OF CARE,9780520269057,['ANTH 536']
TIETENBERG,ENVIRONMENTAL ECONOMICS+POLICY,9780321599490,['EVPP 338']
TIETENBERG,ENVIRONMENTAL+NATURAL RESOURCE ECON.,9780133479690,['ECON 335']
TILLY,"COERCION,CAPITAL,+EUROPEAN STATES",9781557863683,['SOCI 860']
TIMERMAN,"PRISONER WITHOUT NAME,CELL WITHOUT...",9780299182441,['HIST 387']
TINDALL,"AMERICA:NARRATIVE HISTORY,BRIEF-V.TWO",9780393912678,['HIST 122']
TINDALL,"AMERICA:NARRATIVE HISTORY,V.ONE:BRIEF",9780393912661,['HIST 121']
TINGAY,THESE WERE THE ROMANS,9780802312853,['CLAS 260']
TING-TOOMEY,UNDERSTAND.INTERCULTURAL COMMUNICATION,9780199739790,['COMM 305']
TIROLE,THEORY OF INDUSTRIAL ORGANIZATION,9780262200714,['ECON 846']
TODOROV,FACING THE EXTREME,9780805042641,"['HIST 535', 'HIST 615', 'HIST 635']"
TOLSTOY,HADJI MURAD,9780914061540,['ENGH 202']
TOMARO,INSTRUMENTAL JAZZ ARRANGING-W/2 CDS,9781423452744,['MUSI 454']
TOOMER,CANE,9780871402103,['ENGH 346']
TOOTHAKER,INTRO TO STATISTICS FOR HEALTH SCIENCES,9781466565333,['HAP 602']
TOP HAT,TOP HAT MOCOCLE 4-MONTH REGIST. CODE >I<,9780986615108,"['EVPP 110', 'EVPP 111']"
TORRES,WE THE ANIMALS,9780547844190,['ENGH 608']
TORTORA,MICROBIOLOGY:INTRO.,9780321929150,"['BIOL 246', 'BIOL 305']"
TORTORA,MICROBIOLOGY:INTRO. (LOOSELEAF),9780133905557,"['BIOL 246', 'BIOL 305']"
TOSELAND,INTRO.TO GROUP WORK PRACTICE,9780205820047,['SOCW 358']
TOSELAND,INTRO.TO GROUP WORK PRACTICE (LOOSE),9780205004140,['SOCW 358']
TOVANI,DO I REALLY HAVE TO TEACH READING?,9781571103765,"['EDRD 419', 'EDRD 619']"
TOWNSEND,ECOLOGICAL APPLICATIONS,9781405136983,['EVPP 677']
TOWNSEND,MALINTZIN'S CHOICES,9780826334053,"['HIST 387', 'HIST 535', 'HIST 615', 'HIST 635']"
TRACHTENBERG,CLASSIC ESSAYS ON PHOTOGRAPHY,9780918172082,['ARTH 350']
TRACY,HOW TO READ FIN.REPORT,9780470405307,['GBUS 540']
TRAVIS,POLITICS OF LONDON,9780333960998,['GOVT 490']
TREFETHEN,NUMERICAL LINEAR ALGEBRA,9780898713619,['MATH 625']
TREFIL,HUMAN NATURE,9780805078480,['HNRS 353']
TREFIL,ROUTLEDGE GD TO EINSTEIN'S RELATIVITY,9780415723466,['HNRS 353']
TREFIL,SCIENCE IN WORLD HISTORY,9780415782555,['HNRS 353']
TREFIL,SCIENCES:INTEGRATED APPROACH (LOOSE),9781119049685,['PROV 301']
TREGEAR,CHINESE ART,9780500202999,"['ARTH 384', 'CHIN 470']"
TRENBERTH,CLIMATE SYSTEM MODELING,9780521128377,['CLIM 690']
TRENT,POLITICAL CAMPAIGN COMMUN.:PRIN.+PRAC.,9781442206724,['COMM 615']
TRETOLA,MKTG 333:BUSINESS TO BUSINESS MKTG >C<,9781308430386,['MKTG 333']
TRETOLA,MKTG 333:READING BUS TO BUS MKTG >C<,9781308430881,['MKTG 333']
TRIMBLE,WRITING W/STYLE,9780205028801,"['ENGH 101', 'ENGH 302']"
TROST,PRACTICAL INTRUSION ANALYSIS,9780321591807,"['CFRS 663', 'TCOM 663']"
TROTZER,COUNSELOR+GROUP,9780415861175,['EDCD 608']
TROUTMAN,INDIAN BLUES:AMERICAN INDIANS+POLITIC..,9780806142692,['HIST 615']
TRUBY,ANATOMY OF STORY,9780865479937,['THR 482']
TRZASKOMA,ANTHOLOGY OF CLASSICAL MYTH,9780872207219,['CLAS 250']
TSAY,INTRO.TO ANALYSIS OF FINANCIAL DATA W/R,9780470890813,['FNAN 430']
TSE-TUNG,ON GUERRILLA WARFARE,9780252068928,['GOVT 744']
TUCKER,TOXIC TERROR,9780262700719,"['BIOD 725', 'GOVT 739', 'PUAD 738']"
TULLOCK,SOCIAL DILEMMA,9780865975385,['ECON 854']
TURABIAN,MANUAL F/WRITERS OF RESEARCH PAPERS...,9780226816388,"['HIST 300', 'HIST 499', 'HIST 610', 'MUSI 432', 'MUSI 438']"
TURE,BLACK POWER:POLITICS OF LIBERATION,9780679743132,['SOCI 332']
TUREK,THEORY FOR TODAY'S MUSICIAN-W/CD,9780415663328,['MUSI 116']
TUREK,THEORY FOR TODAY'S MUSICIAN-W/WKBK+CDS,9780415730365,['MUSI 116']
TUREK,THEORY FOR TODAY'S MUSICIAN-WORKBOOK+CD,9780415663335,['MUSI 116']
TURNBULL,FOREST PEOPLE,9780671640996,['ANTH 114']
TURVEY,CRIMINAL PROFILING:INTRO.TO BEHAV...,9780123852434,['CRIM 400']
TUTU,BOOK OF FORGIVING,9780062203571,['RELI 341']
TWAIN,PUDD'NHEAD WILSON,9780486408859,['ENGH 343']
TWENGE,GENERATION ME,9780743276986,['EDLE 634']
TYERMAN,CHRONICLES OF FIRST CRUSADE,9780241955222,['HIST 304']
TYRRELL,REFORMING THE WORLD: THE CREATION OF AME,9780691162010,['HIST 615']
TZU,CHUANG TZU:BASIC WRITINGS,9780231105958,['RELI 317']
TZU,TAO TE CHING,9780140441314,['RELI 317']
ULRICH,MIDWIFE'S TALE,9780679733768,"['HIST 535', 'HIST 615', 'HIST 635']"
VALENTINE,SHIRT IN HEAVEN,9781556594786,"['ENGH 310', 'ENGH 397', 'ENGH 494']"
VALLERAND,DAVIS'S DRUG GUIDE F/NURSES-W/2 ACCESS,9780803639768,['NURS RN RETRN']
VAN DARTEL,TROPENMUSEUM FOR A CHANGE,9789460220388,"['ARTH 394', 'ARTH 594']"
VANCE,"ELON MUSK:TESLA,SPACEX+QUEST...",9780062301239,['GOVT 490']
VANDEWALLE,ELEMENTARY+MID.SCHOOL MATH.-W/ACCESS,9780134046952,['EDCI 552']
VANTIEM,FUNDAMENTALS OF PERFORMANCE IMPROVEMENT,9781118025246,['EDIT 706']
VARIAN,INTERMEDIATE MICROECONOMICS (CLOTH),9780393919677,['ECON 306']
VARIAN,INTERMEDIATE MICROECONOMICS (PAPER),9780393123968,['ECON 306']
VARIAN,INTERMEDIATE MICROECONOMICS W/CALC.(PB),9780393123982,['ECON 306']
VAUGHAN,CHALLENGER LAUNCH DECISION,9780226851761,"['CONF 399', 'WMST 300']"
VAUGHN,BIOETHICS,9780199796236,"['HAP 310', 'PHIL 309']"
VAUGHN,STRAT.F/TCHG.STUD.W/LRNG..(LL)-W/ACCESS,9780133570731,['EDSE 628']
VAUGHN,STRAT.F/TCHG.STUD.W/LRNG...(LOOSE)-TEXT,9780133571066,"['EDSE 428', 'EDSE 628']"
VAVRUS,CRITICAL APPROACHES TO COMPARATIVE ED..,9781137366542,['EDUC 815']
VEALEY,COACHING FOR THE INNER EDGE,9781885693594,['SPMT 618']
VERADO-KYSAR,HISTORICAL GEOLOGY,9781465276865,['GEOL 102']
VERBITSKY,CONFESSIONS OF ARGENTINE DIRTY WARRIOR,9781565849853,['HIST 387']
VERNON,COUNSELING CHILDREN+ADOLESCENTS,9780891083405,['EDCD 606']
VICARY,CHEMICAL LOVE:OXF WKWRM LIB LEVEL 3,9780194791120,['AE 040']
VIG,ENVIRONMENTAL POLICY:NEW DIRECTIONS....,9781483352589,"['EVPP 361', 'GOVT 361']"
VILLANUEVA,CROSS-TALK IN COMP THEORY,9780814109779,"['ENGH 488', 'ENGH 697']"
VIRGIL,AENEID (9231958),9780199231959,['CLAS 390']
VISWANATHAN,MUSIC IN SOUTH INDIA-W/CD,9780195145915,['MUSI 431']
VODNIK,HTML5+CSS3:ILLUSTRATED COMPLETE,9781305394049,['NCLC 345']
VOGLER,WRITER'S JOURNEY,9781932907360,['THR 482']
VOGT,READING SPECIALISTS+LITERACY.COACHES...,9780137055395,['EDRD 634']
VOLPI,POLITICAL ISLAM,9780415560283,['GOVT 345']
VOLTAIRE,CANDIDE:OR OPTIMISM,9780143039426,['PHIL 253']
VONESCHEN,SATCHMO BLOWS UP THE WORLD,9780674022607,['HIST 711']
VONMISES,ANTI-CAPITALISTIC MENTALITY,9780910884297,['ECON 309']
VONMISES,LIBERALISM IN THE CLASSICAL TRADITION,9780865975866,['ECON 385']
VONNEGUT,MOTHER NIGHT,9780385334143,['ENGH 201']
VONNEGUT,PLAYER PIANO,9780385333788,['HNRS 353']
VONNEGUT,SLAUGHTERHOUSE-FIVE,9780440180296,"['ENGH 201', 'ENGH 355']"
VYGOTSKY,MIND IN SOCIETY,9780674576292,['EDEP 821']
WACHSMANN,KL :HISTORY/ NAZI CONCENTRATION CAMPS,9780374118259,"['HIST 535', 'HIST 615', 'HIST 635']"
WACHTER,UNDERSTANDING PATIENT SAFETY,9780071765787,['HAP 735']
WADSWORTH,DIET ANALYSIS PLUS-ACCESS CARD,9780538495080,"['NUTR 466', 'NUTR 566']"
WAGNER,GLOBAL ACHIEVEMENT GAP-REV+UPD,9780465055975,['EDLE 634']
WAGNER,"MIND,SOCIETY & HUMAN ACTION",9780415750011,['ECON 881']
WAGSTAFF,PYTHON IN A DAY,9781490475578,['CFRS 772']
WAGUESPACK,MASTERING AUTODESK INVENTOR 2015...,9781118862131,['ME 151']
WAINSCOTT,THEATRE:COLLABORATIVE ACTS,9780205118021,['THR 101']
WAKEMAN,"HEROIC CITY:PARIS,1945-1958",9780226870236,['HIST 635']
WAKSMAN,INSTRUMENTS OF DESIRE,9780674005471,['HIST 711']
WALDRON,GREAT WALL OF CHINA,9780521427074,"['ARTH 482', 'ARTH 599']"
WALKER,FAMILY LAW+PUBLIC POLICY,9781454812562,['GOVT 329']
